credit_limit_right,age_right,bill_amount_sep_2005_right,bill_amount_aug_2005_right,bill_amount_jul_2005_right,bill_amount_jun_2005_right,bill_amount_may_2005_right,bill_amount_apr_2005_right,payment_amount_sep_2005_right,payment_amount_aug_2005_right,payment_amount_jul_2005_right,payment_amount_jun_2005_right,payment_amount_may_2005_right,payment_amount_apr_2005_right,credit_limit_woe,age_woe,bill_amount_sep_2005_woe,bill_amount_aug_2005_woe,bill_amount_jul_2005_woe,bill_amount_jun_2005_woe,bill_amount_may_2005_woe,bill_amount_apr_2005_woe,payment_amount_sep_2005_woe,payment_amount_aug_2005_woe,payment_amount_jul_2005_woe,payment_amount_jun_2005_woe,payment_amount_may_2005_woe,payment_amount_apr_2005_woe,gender_woe,education_woe,marital_status_woe,repayment_status_sep_2005_woe,repayment_status_aug_2005_woe,repayment_status_jul_2005_woe,repayment_status_jun_2005_woe,repayment_status_may_2005_woe,repayment_status_apr_2005_woe,low_cardinality_numeric_woe
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,-0.0512,-0.0570,-0.1119,-0.0304,0.0913,-0.3244,-0.1237,0.0880,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,-1.3059,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,0.0452,-0.0420,0.0363,-0.0307,0.0870,-0.5966,0.0696,0.7066,0.4781,0.5683,-0.3439,-0.1255,0.1673,0.0659,0.6744,0.4116,0.4178,0.3916,0.3312,0.3187,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7246,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,-0.0786,-0.0570,-0.1119,-0.0304,-0.0977,-0.1193,-0.1341,-0.1255,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2117,0.0330,0.0965,-0.0207,0.0246,0.0363,0.1128,-0.0512,0.0490,0.0696,0.0991,0.0913,-0.0186,0.0687,0.0880,0.1673,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,-0.0512,0.4866,0.7952,0.7066,0.4781,0.6992,-0.3439,0.0880,0.1673,0.0659,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7246,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,-0.0786,-0.0570,-0.1119,-0.0817,-0.0977,-0.1193,-0.1341,-0.1255,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7246,-0.0336,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,-0.0512,-0.0570,-0.1119,-0.0817,-0.0977,-0.0925,-0.1237,0.0880,-0.0862,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,-0.0207,-0.0420,0.1482,-0.0307,-0.0512,0.9738,0.7952,0.0000,0.4781,0.6992,0.7178,-0.1255,0.1673,-0.0677,0.3170,0.3728,0.4178,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0561,0.0330,0.0132,-0.0207,0.0246,0.0363,0.1128,-0.0512,0.4303,0.2327,0.4340,0.4781,0.3399,0.0687,0.0880,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7722,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0642,0.0870,0.4303,-0.5152,0.4340,-0.3591,-0.1193,0.3963,-0.1255,-0.0862,-0.0677,0.6878,0.3016,0.2933,0.2513,0.2191,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,0.1514,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,0.4667,0.4340,0.4781,0.3399,0.3963,-0.1255,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,0.0132,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,0.4866,-0.1119,0.1268,0.0913,-0.0186,-0.3439,0.0880,-0.0862,-0.0677,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,0.0369
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0642,0.0870,0.4866,0.7952,-0.0304,-0.3591,-0.3244,0.6107,0.0880,0.1673,0.0659,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,0.1149,-0.0207,0.1511,0.1482,0.1239,-0.0512,0.4866,0.4667,0.7066,0.4781,0.6992,0.7178,0.0880,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,0.1149,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.9738,0.4667,0.7066,0.4781,0.3399,0.6107,0.0880,-0.0862,-0.0677,0.3170,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,0.0870,0.2002,-0.1119,-0.0304,-0.0977,-0.0925,-0.1237,0.0880,-0.0862,-0.0677,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1241,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,-0.0512,-0.5966,0.0026,-0.0304,-0.0977,0.2036,-0.3439,0.0880,0.1673,0.0659,-2.0740,-1.4967,0.2882,0.2301,0.2052,0.2016,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.7722,0.0330,0.1514,-0.0207,0.1511,0.1482,0.1128,-0.0512,0.9738,0.4667,0.7066,0.4781,0.6992,0.7178,-0.1255,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2117,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,0.4866,0.0696,0.4340,0.4781,0.2036,-0.1237,0.0880,-0.0862,0.0659,0.3170,0.3728,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2117,0.0330,0.1514,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,-0.5152,0.7066,0.4781,-0.3244,0.3963,0.0880,0.1673,0.0659,-2.0740,-1.4967,-1.3624,-1.4135,-1.4810,-1.3059,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1241,0.0330,0.0965,-0.0207,0.0246,0.0363,-0.0307,-0.0512,0.0490,0.7952,0.5432,-0.0331,-0.0186,0.0197,0.0880,-0.0862,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0561,0.0330,-0.1197,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,-0.3244,-0.3439,-0.1255,-0.1665,0.0659,-0.6147,0.3016,0.2933,0.2513,0.2191,0.1720,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.1197,0.0452,-0.0420,-0.0301,-0.0307,0.0870,0.4866,0.0696,0.4340,-0.0977,-0.3244,-0.3439,0.0880,0.1673,0.0659,-0.6147,0.3728,0.4178,0.3916,0.3312,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,-0.0336,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,0.0870,0.0490,0.0696,0.0991,0.0913,-0.0925,0.1633,-0.1255,-0.0862,-0.0677,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,0.9738,0.7952,0.7066,0.4781,0.3399,0.7178,0.0880,-0.0862,-0.0677,0.6878,0.3016,0.2933,0.2513,0.2191,0.1720,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1241,0.0330,0.0965,-0.0207,0.0246,0.0363,0.1128,-0.0512,0.0490,0.0696,0.0991,0.0913,-0.0186,0.0687,-0.1255,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1241,-0.0616,0.0965,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,0.0490,0.0696,-0.0817,0.4781,0.3399,-0.1237,0.0880,-0.1665,-0.0677,-2.0740,0.4116,0.2882,0.2301,0.3312,0.3187,0.0369
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7722,0.0330,-0.0516,-0.0620,-0.0420,-0.0301,-0.0307,-0.0512,0.4866,0.7952,0.1268,0.2318,0.6992,0.3963,0.0880,0.1673,0.0659,0.3170,0.3728,0.4178,0.2301,0.2052,0.3187,-0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,-0.0516,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,-0.3244,-0.3439,-0.1255,0.1673,-0.0677,0.6744,0.4116,0.2933,0.2513,0.2191,0.1720,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,-0.0516,-0.0620,-0.0420,-0.0301,-0.0307,-0.0786,0.4303,-0.5152,-0.0817,-0.0977,-0.3244,0.0687,0.0880,-0.0862,0.0659,-2.0740,-1.4967,-1.3624,-1.4135,-1.4810,-1.3059,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2117,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,-0.0512,0.2002,0.4667,0.7066,0.2318,0.6992,-0.3439,0.0880,-0.0862,-0.0677,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,0.0965,-0.0207,0.0246,0.0363,-0.0307,-0.0512,0.0490,0.0696,0.0991,0.0913,-0.0186,0.0197,0.0880,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7722,-0.0616,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,-0.0512,-0.0570,0.0696,0.0991,0.4781,0.6992,-0.3439,0.0880,-0.1665,-0.0677,0.6878,0.3016,0.2933,0.2513,0.2191,0.1720,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,-0.0336,-0.0683,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.0570,-0.5152,-0.0304,-0.0977,-0.0186,0.7178,0.0880,0.1673,0.0659,0.3170,0.3728,-1.3624,0.3916,0.3312,0.3187,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0561,0.0330,-0.0683,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.0570,-0.1119,-0.0817,-0.0977,-0.1193,-0.1341,-0.1255,-0.0862,-0.0677,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,0.0369
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0561,0.0330,-0.0516,-0.0620,-0.0420,-0.0301,-0.0307,0.0870,-0.0570,-0.1119,0.1268,0.2318,-0.3244,-0.1341,0.0880,0.1673,-0.0677,0.6744,0.4116,0.2882,0.2301,0.3312,0.3187,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.5966,-0.1119,-0.0817,-0.0977,-0.3244,-0.3439,0.0880,0.1673,0.0659,-0.6147,-1.4967,0.2882,0.2301,0.2052,-1.7413,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,-0.0570,-0.5152,-0.0304,-0.3591,-0.1193,-0.1341,-0.1255,-0.0862,-0.0677,-0.6147,-1.4967,-1.3624,-1.4135,-1.4810,0.2016,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,0.0132,-0.0207,0.0954,-0.0102,-0.0307,-0.0512,0.0490,-0.1119,-0.0304,-0.0977,-0.0925,-0.1237,-0.1255,-0.0862,0.0659,0.6744,0.4116,-1.3624,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,0.1149,-0.0207,0.1511,0.0363,0.1128,-0.0512,0.4303,0.0696,0.1268,0.0913,-0.0186,0.0197,0.0880,-0.0862,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,0.4866,0.4667,0.4340,-0.3591,-0.3244,-0.3439,0.0880,-0.0862,0.0659,0.3170,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.0516,-0.0207,-0.0420,-0.0301,-0.0307,0.0870,0.0490,0.0696,-0.0817,-0.0977,-0.1193,-0.1237,0.0880,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,-0.1197,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,-0.3244,-0.3439,0.0880,0.1673,0.0659,-0.6147,0.3016,0.2933,0.2513,0.2191,0.1720,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,-0.1560,0.0965,-0.0207,0.0246,-0.0301,-0.0307,-0.0512,0.0490,0.0026,-0.0817,-0.0977,0.6992,0.1633,0.0880,-0.1665,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,-0.1197,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,-0.3244,-0.3439,-0.1255,0.1673,0.0659,-0.6147,0.3016,0.2933,0.2513,0.2191,0.1720,0.0369
0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,0.2026,-0.0207,-0.0420,-0.0301,-0.0307,-0.0786,0.4866,0.0026,0.5432,0.4781,0.2036,-0.1237,0.0880,-0.0862,0.0659,-2.0740,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,0.1514,-0.0207,0.0954,0.1482,0.1128,-0.0512,0.4303,0.2327,0.4340,0.2318,0.2036,0.3963,0.0880,-0.0862,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,-0.0616,-0.1197,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,0.3399,-0.3439,0.0880,-0.0862,-0.0677,-0.6147,0.3016,0.2933,0.2513,0.2191,0.3187,0.0369
0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7722,0.0330,0.2026,-0.0207,0.1616,0.1482,-0.0307,-0.0512,0.9738,0.4667,0.1268,0.4781,0.6992,0.0687,-0.1255,-0.0862,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2117,-0.0336,-0.1197,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.5966,0.4667,-0.5038,-0.0331,-0.3244,-0.3439,-0.1255,0.1673,-0.0677,0.6878,0.3016,0.4178,-1.4135,0.3312,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,0.0132,-0.0207,-0.0420,-0.0301,-0.0307,-0.0512,-0.5966,-0.1119,-0.0304,-0.0977,-0.0925,0.1633,0.0880,-0.0862,-0.3720,-2.0740,-1.4967,0.2882,0.2301,0.2052,0.2016,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,0.0132,-0.0207,-0.0420,-0.0102,-0.0307,-0.0786,0.0490,0.0026,0.0991,0.0913,-0.0925,-0.1237,-0.1255,-0.1665,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2117,0.0330,0.1149,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,0.7952,-0.5038,0.4781,0.5683,0.3963,0.0880,-0.0862,-0.0677,0.6744,0.4116,0.2882,-1.4135,0.2052,0.2016,-0.0065
0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,-0.1560,0.2026,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,0.7952,0.5432,0.4781,0.3399,0.3963,-0.1255,-0.1665,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,0.0132,-0.0207,-0.0420,-0.0301,-0.0307,-0.0512,-0.0570,0.0026,-0.0304,-0.0977,-0.0925,-0.1237,0.0880,-0.0862,0.0659,-2.0740,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,0.2026,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,0.4667,0.5432,0.4781,0.6992,0.6107,0.0880,-0.0862,-0.0677,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2811,0.0330,0.0132,-0.0207,0.0246,-0.0102,-0.0307,-0.0786,-0.0570,0.0696,-0.0304,-0.0977,0.3399,-0.1341,-0.1255,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0708
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,-0.1197,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.5966,-0.1119,-0.0304,-0.3591,-0.1193,-0.1341,0.0880,0.1673,-0.0677,-0.6147,0.3016,0.4178,0.3916,-1.4810,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,-0.0336,0.1149,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,0.4667,0.4340,0.4781,0.3399,0.3963,0.0880,-0.0862,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0369
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7722,0.0330,-0.0516,-0.0620,-0.0420,-0.0301,-0.0307,-0.0786,0.4866,0.7952,0.7066,0.4781,0.5683,0.3963,0.0880,0.1673,0.0659,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0561,0.0330,0.1149,-0.0207,0.1616,0.1482,0.1128,-0.0512,0.4303,0.4667,0.4340,0.2318,0.3399,-0.3439,0.0880,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,-0.0065
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,-0.1197,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,-0.3244,-0.3439,-0.1255,0.1673,0.0659,0.6878,0.3016,0.2933,0.2513,0.2191,0.1720,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0330,0.2026,-0.0207,0.1616,0.1482,0.1239,-0.0512,0.4866,0.4667,0.4340,0.4781,0.3399,0.3963,-0.1255,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,-0.0616,-0.1197,0.0452,-0.0420,-0.0571,-0.0642,0.0870,-0.5966,-0.5152,-0.5038,-0.3591,-0.3244,-0.3439,0.0880,0.1673,-0.0677,-0.6147,0.3016,0.2933,0.2513,0.2191,0.1720,-0.0220
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,-0.0336,-0.0516,-0.0620,-0.0420,-0.0301,-0.0307,-0.0786,0.4866,0.4667,0.5432,0.4781,0.3399,0.1633,-0.1255,-0.0862,-0.0677,0.3170,0.3728,0.4178,0.3916,0.3312,0.3187,0.0105
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7246,-0.1560,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.0570,-0.5152,-0.0817,-0.3591,-0.1193,-0.3439,0.0880,-0.1665,-0.0677,-2.0740,-1.4967,-1.3624,-1.4135,-1.4810,-1.3059,0.0369
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.0330,-0.0516,0.0452,-0.0420,-0.0301,-0.0307,0.0870,-0.0570,-0.1119,0.0991,0.0913,-0.0186,-0.3439,0.0880,0.1673,0.0659,0.6744,0.4116,0.2882,0.2301,0.2052,0.2016,0.0105
